,parent,child,lambda_val,child_size
8493,16846,2454,5.294117647058823,1
8494,16811,9492,5.869565217391305,1
8495,16847,6738,5.242718446601942,1
8496,16662,7617,5.806451612903226,1
8497,16849,3234,7.297297297297297,1
8498,16849,3790,7.297297297297297,1
8499,16849,5066,7.297297297297297,1
8500,16850,3143,7.199999999999999,1
8501,16806,3612,12.0,1
8502,16806,5104,12.0,1
8503,16806,2101,12.0,1
8504,16806,4124,12.0,1
8505,16806,2167,12.0,1
8506,16801,16853,3.857142857142857,6321
8507,16801,16854,3.857142857142857,45
8508,16841,16855,3.829787234042553,5
8509,16841,16856,3.829787234042553,9
8510,16823,16857,4.615384615384615,128
8511,16823,16858,4.615384615384615,8
8512,16813,14347,5.5102040816326525,1
8513,16843,16859,5.0,436
8514,16843,16860,5.0,5
8515,16834,2534,4.864864864864865,1
8516,16741,9528,10.0,1
8517,16751,8510,5.1923076923076925,1
8518,16827,11564,4.909090909090909,1
8519,16827,11542,4.909090909090909,1
8520,16827,11553,4.909090909090909,1
8521,16753,6091,5.869565217391305,1
8522,16819,6494,6.0,1
8523,16819,6948,6.0,1
8524,16852,16861,5.346534653465347,376
8525,16852,16862,5.346534653465347,7
8526,16811,9999,6.0,1
8527,16847,6536,5.242718446601942,1
8528,16662,7676,5.806451612903226,1
8529,16849,2516,7.297297297297297,1
8530,16849,2776,7.297297297297297,1
8531,16849,2794,7.297297297297297,1
8532,16850,3246,7.199999999999999,1
8533,16853,16863,3.857142857142857,6315
8534,16853,16864,3.857142857142857,6
8535,16854,5203,3.857142857142857,1
8536,16854,5253,3.857142857142857,1
8537,16854,6094,3.857142857142857,1
8538,16855,12028,3.829787234042553,1
8539,16855,12209,3.829787234042553,1
8540,16855,12380,3.829787234042553,1
8541,16855,12727,3.829787234042553,1
8542,16855,12749,3.829787234042553,1
8543,16856,12768,3.829787234042553,1
8544,16857,7264,4.655172413793103,1
8545,16858,5702,4.615384615384615,1
8546,16813,15196,5.56701030927835,1
8547,16859,1313,5.0,1
8548,16860,2613,5.0,1
8549,16860,3096,5.0,1
8550,16860,4482,5.0,1
8551,16860,5001,5.0,1
8552,16860,5149,5.0,1
8553,16834,2729,4.864864864864865,1
8554,16741,10005,10.18867924528302,1
8555,16751,7925,5.1923076923076925,1
8556,16827,10483,4.909090909090909,1
8557,16827,10726,4.909090909090909,1
8558,16753,5657,5.869565217391305,1
8559,16819,5824,6.067415730337079,1
8560,16819,6198,6.067415730337079,1
8561,16819,6413,6.067415730337079,1
8562,16861,312,5.346534653465347,1
8563,16862,490,5.346534653465347,1
8564,16811,11402,6.067415730337079,1
8565,16847,5790,5.242718446601942,1
8566,16847,5874,5.242718446601942,1
8567,16847,6505,5.242718446601942,1
8568,16847,6375,5.242718446601942,1
8569,16662,7342,5.869565217391305,1
8570,16849,1519,7.297297297297297,1
8571,16849,2212,7.297297297297297,1
8572,16850,5116,7.199999999999999,1
8573,16863,1240,3.857142857142857,1
8574,16864,2146,3.857142857142857,1
8575,16854,6178,3.857142857142857,1
8576,16856,13431,3.829787234042553,1
8577,16857,7255,4.655172413793103,1
8578,16858,6402,4.615384615384615,1
8579,16813,16865,5.56701030927835,49
8580,16813,16866,5.56701030927835,16
8581,16859,16867,5.046728971962617,421
8582,16859,16868,5.046728971962617,14
8583,16834,3074,4.864864864864865,1
8584,16741,11100,10.384615384615385,1
8585,16751,8994,5.242718446601942,1
8586,16827,9589,4.954128440366972,1
8587,16827,10275,4.954128440366972,1
8588,16827,10344,4.954128440366972,1
8589,16827,10392,4.954128440366972,1
8590,16753,5920,5.934065934065934,1
8591,16753,6307,5.934065934065934,1
8592,16819,5617,6.136363636363636,1
8593,16861,4863,5.4,1
8594,16861,4993,5.4,1
8595,16862,1457,5.346534653465347,1
8596,16811,9509,6.067415730337079,1
8597,16811,10914,6.067415730337079,1
8598,16847,10807,5.294117647058823,1
8599,16662,9156,5.869565217391305,1
8600,16849,1415,7.297297297297297,1
8601,16850,4841,7.199999999999999,1
8602,16863,986,3.857142857142857,1
8603,16864,4880,3.857142857142857,1
8604,16864,3789,3.857142857142857,1
8605,16864,3137,3.857142857142857,1
8606,16864,3296,3.857142857142857,1
8607,16864,5198,3.857142857142857,1
8608,16854,7703,3.857142857142857,1
8609,16856,12915,3.829787234042553,1
8610,16857,6314,4.655172413793103,1
8611,16857,6663,4.655172413793103,1
8612,16858,6587,4.615384615384615,1
8613,16865,13844,5.56701030927835,1
8614,16866,15085,5.684210526315789,1
8615,16867,2520,5.09433962264151,1
8616,16867,3193,5.09433962264151,1
8617,16867,4300,5.09433962264151,1
8618,16868,4538,5.046728971962617,1
8619,16834,3575,4.864864864864865,1
8620,16834,4533,4.864864864864865,1
8621,16834,4910,4.864864864864865,1
8622,16834,4989,4.864864864864865,1
8623,16834,5064,4.864864864864865,1
8624,16741,11353,10.588235294117647,1
8625,16751,8440,5.242718446601942,1
8626,16827,9789,5.0,1
8627,16827,9916,5.0,1
8628,16753,6606,6.067415730337079,1
8629,16819,6336,6.206896551724138,1
8630,16861,4782,5.4,1
8631,16862,1738,5.346534653465347,1
8632,16862,2532,5.346534653465347,1
8633,16862,2930,5.346534653465347,1
8634,16862,4191,5.346534653465347,1
8635,16862,5010,5.346534653465347,1
8636,16811,10353,6.506024096385542,1
8637,16847,10660,5.294117647058823,1
8638,16662,7944,5.934065934065934,1
8639,16849,16869,7.397260273972603,247
8640,16849,16870,7.397260273972603,14
8641,16850,3795,7.199999999999999,1
8642,16863,388,3.857142857142857,1
8643,16854,16871,3.857142857142857,27
8644,16854,16872,3.857142857142857,13
8645,16856,12933,3.829787234042553,1
8646,16857,6121,4.655172413793103,1
8647,16858,5565,4.615384615384615,1
8648,16858,6360,4.615384615384615,1
8649,16858,6337,4.615384615384615,1
8650,16858,5932,4.615384615384615,1
8651,16858,7234,4.615384615384615,1
8652,16865,14103,5.684210526315789,1
8653,16866,13912,5.684210526315789,1
8654,16867,16873,5.142857142857142,410
8655,16867,16874,5.142857142857142,8
8656,16868,4358,5.046728971962617,1
8657,16741,9769,10.8,1
8658,16751,7610,5.294117647058823,1
8659,16827,9637,5.046728971962617,1
8660,16827,9798,5.046728971962617,1
8661,16753,6511,6.067415730337079,1
8662,16819,7173,6.27906976744186,1
8663,16861,4400,5.4,1
8664,16811,9680,6.506024096385542,1
8665,16811,11585,6.506024096385542,1
8666,16811,10063,6.506024096385542,1
8667,16811,10347,6.506024096385542,1
8668,16811,9913,6.506024096385542,1
8669,16847,6222,5.294117647058823,1
8670,16662,16875,5.934065934065934,12
8671,16662,16876,5.934065934065934,30
8672,16869,354,7.397260273972603,1
8673,16870,4402,7.397260273972603,1
8674,16870,1826,7.397260273972603,1
8675,16870,2833,7.397260273972603,1
8676,16850,3577,7.199999999999999,1
8677,16863,58,3.857142857142857,1
8678,16871,8000,3.857142857142857,1
8679,16872,14400,3.857142857142857,1
8680,16872,14726,3.857142857142857,1
8681,16856,12991,3.829787234042553,1
8682,16856,13200,3.829787234042553,1
8683,16856,13380,3.829787234042553,1
8684,16856,13393,3.829787234042553,1
8685,16856,13415,3.829787234042553,1
8686,16857,6051,4.655172413793103,1
8687,16865,15679,5.74468085106383,1
8688,16866,14677,5.74468085106383,1
8689,16873,2746,5.142857142857142,1
8690,16874,3679,5.142857142857142,1
8691,16868,4067,5.046728971962617,1
8692,16741,10920,11.25,1
8693,16741,11603,11.25,1
8694,16741,9822,11.25,1
8695,16741,10983,11.25,1
8696,16751,7552,5.294117647058823,1
8697,16827,11526,5.09433962264151,1
8698,16753,6817,6.136363636363636,1
8699,16819,6010,6.428571428571429,1
8700,16861,4350,5.4,1
8701,16847,5879,5.294117647058823,1
8702,16875,8744,6.136363636363636,1
8703,16876,9093,5.934065934065934,1
8704,16869,150,7.397260273972603,1
8705,16870,4325,7.397260273972603,1
8706,16850,3515,7.199999999999999,1
8707,16850,3383,7.199999999999999,1
8708,16850,4189,7.199999999999999,1
8709,16863,16877,3.884892086330935,6304
8710,16863,16878,3.884892086330935,7
8711,16871,16879,3.857142857142857,11
8712,16871,16880,3.857142857142857,15
8713,16872,15149,3.857142857142857,1
8714,16872,15333,3.857142857142857,1
8715,16857,5653,4.655172413793103,1
8716,16865,14604,5.806451612903226,1
8717,16866,14282,6.067415730337079,1
8718,16866,13698,6.067415730337079,1
8719,16866,15555,6.067415730337079,1
8720,16873,2740,5.142857142857142,1
8721,16874,4122,5.142857142857142,1
8722,16868,3684,5.046728971962617,1
8723,16741,9797,11.25,1
8724,16751,8801,5.346534653465347,1
8725,16751,9134,5.346534653465347,1
8726,16827,11211,5.09433962264151,1
8727,16753,6120,6.206896551724138,1
8728,16819,6853,6.506024096385542,1
8729,16861,4115,5.4,1
8730,16847,9801,5.294117647058823,1
8731,16875,8682,6.206896551724138,1
8732,16876,8884,6.0,1
8733,16869,4997,7.5,1
8734,16870,4081,7.397260273972603,1
8735,16850,3842,7.297297297297297,1
8736,16877,14166,3.884892086330935,1
8737,16878,14361,3.884892086330935,1
8738,16879,8158,3.857142857142857,1
8739,16879,9399,3.857142857142857,1
8740,16880,16881,3.857142857142857,5
8741,16880,16882,3.857142857142857,10
8742,16872,15395,3.857142857142857,1
8743,16857,5341,4.655172413793103,1
8744,16865,13790,5.869565217391305,1
8745,16866,14189,6.206896551724138,1
8746,16873,16883,5.142857142857142,403
8747,16873,16884,5.142857142857142,5
8748,16874,4334,5.142857142857142,1
8749,16868,3507,5.046728971962617,1
8750,16741,9522,11.73913043478261,1
8751,16751,9119,5.4,1
8752,16827,10905,5.09433962264151,1
8753,16753,6827,6.27906976744186,1
8754,16819,6445,6.585365853658537,1
8755,16861,3426,5.4,1
8756,16847,16885,5.346534653465347,136
8757,16847,16886,5.346534653465347,6
8758,16875,7650,6.352941176470588,1
8759,16876,8652,6.067415730337079,1
8760,16869,4792,7.5,1
8761,16870,3503,7.397260273972603,1
8762,16850,3360,7.397260273972603,1
8763,16877,13763,3.884892086330935,1
8764,16878,14463,3.884892086330935,1
8765,16879,9525,3.857142857142857,1
8766,16881,12499,3.857142857142857,1
8767,16881,12546,3.857142857142857,1
8768,16881,12620,3.857142857142857,1
8769,16881,12899,3.857142857142857,1
8770,16881,13048,3.857142857142857,1
8771,16882,13931,3.857142857142857,1
8772,16872,15458,3.857142857142857,1
8773,16857,16887,4.695652173913043,115
8774,16857,16888,4.695652173913043,5
8775,16865,14790,5.934065934065934,1
8776,16865,15624,5.934065934065934,1
8777,16866,14195,6.27906976744186,1
8778,16883,16889,5.1923076923076925,390
8779,16883,16890,5.1923076923076925,13
8780,16884,1027,5.142857142857142,1
8781,16884,1267,5.142857142857142,1
8782,16884,1337,5.142857142857142,1
8783,16884,1451,5.142857142857142,1
8784,16884,1751,5.142857142857142,1
8785,16874,4427,5.142857142857142,1
8786,16874,4488,5.142857142857142,1
8787,16874,4739,5.142857142857142,1
8788,16874,4745,5.142857142857142,1
8789,16874,5035,5.142857142857142,1
8790,16868,3282,5.046728971962617,1
8791,16741,10564,12.55813953488372,1
8792,16741,11186,12.55813953488372,1
8793,16751,8919,5.4,1
8794,16827,10080,5.09433962264151,1
8795,16753,5505,6.27906976744186,1
8796,16819,6239,6.666666666666667,1
8797,16861,3297,5.4,1
8798,16885,5216,5.346534653465347,1
8799,16886,5678,5.346534653465347,1
8800,16875,8110,6.352941176470588,1
8801,16876,7501,6.136363636363636,1
8802,16869,4069,7.5,1
8803,16870,3350,7.397260273972603,1
8804,16850,4284,7.5,1
8805,16877,13600,3.884892086330935,1
8806,16877,13733,3.884892086330935,1
8807,16878,14546,3.884892086330935,1
8808,16878,14937,3.884892086330935,1
8809,16878,15146,3.884892086330935,1
8810,16878,15413,3.884892086330935,1
8811,16878,15681,3.884892086330935,1
8812,16879,10130,3.857142857142857,1
8813,16882,13116,3.857142857142857,1
8814,16872,15484,3.857142857142857,1
8815,16887,5891,4.695652173913043,1
8816,16888,5910,4.695652173913043,1
8817,16888,7323,4.695652173913043,1
8818,16888,6463,4.695652173913043,1
8819,16888,6210,4.695652173913043,1
8820,16888,6647,4.695652173913043,1
8821,16865,14920,6.0,1
8822,16866,15184,6.352941176470588,1
8823,16866,15514,6.352941176470588,1
8824,16889,3387,5.242718446601942,1
8825,16889,4374,5.242718446601942,1
8826,16889,4527,5.242718446601942,1
8827,16889,1233,5.242718446601942,1
8828,16890,159,5.1923076923076925,1
8829,16868,2257,5.046728971962617,1
8830,16741,10154,12.857142857142858,1
8831,16751,8157,5.4,1
8832,16827,9942,5.09433962264151,1
8833,16753,6359,6.352941176470588,1
8834,16753,6652,6.352941176470588,1
8835,16753,7190,6.352941176470588,1
8836,16819,7185,6.75,1
8837,16819,7221,6.75,1
8838,16819,7269,6.75,1
8839,16861,3124,5.4,1
8840,16885,5278,5.4,1
8841,16885,5817,5.4,1
8842,16885,5841,5.4,1
8843,16885,10100,5.4,1
8844,16886,6596,5.346534653465347,1
8845,16886,6843,5.346534653465347,1
8846,16886,7050,5.346534653465347,1
8847,16886,9941,5.346534653465347,1
8848,16886,10751,5.346534653465347,1
8849,16875,7727,6.666666666666667,1
8850,16875,9056,6.666666666666667,1
8851,16876,8513,6.206896551724138,1
8852,16869,3714,7.5,1
8853,16870,2719,7.397260273972603,1
8854,16870,3092,7.397260273972603,1
8855,16850,412,7.605633802816902,1
8856,16877,13424,3.884892086330935,1
8857,16879,10425,3.857142857142857,1
8858,16882,13265,3.857142857142857,1
8859,16882,13288,3.857142857142857,1
8860,16882,13331,3.857142857142857,1
8861,16872,15554,3.857142857142857,1
8862,16887,5587,4.695652173913043,1
8863,16865,15264,6.136363636363636,1
8864,16866,14080,6.428571428571429,1
8865,16866,15033,6.428571428571429,1
8866,16866,14757,6.428571428571429,1
8867,16866,15343,6.428571428571429,1
8868,16866,14136,6.428571428571429,1
8869,16866,15349,6.428571428571429,1
8870,16889,837,5.242718446601942,1
8871,16889,1959,5.242718446601942,1
8872,16889,3079,5.242718446601942,1
8873,16890,341,5.1923076923076925,1
8874,16868,2151,5.046728971962617,1
8875,16741,11535,13.170731707317074,1
8876,16751,7750,5.4,1
8877,16827,11053,5.142857142857142,1
8878,16827,11156,5.142857142857142,1
8879,16753,6457,6.506024096385542,1
8880,16819,5937,6.835443037974684,1
8881,16819,6046,6.835443037974684,1
8882,16861,2952,5.4,1
8883,16885,11116,5.454545454545455,1
8884,16885,10137,5.454545454545455,1
8885,16885,6564,5.454545454545455,1
8886,16885,6906,5.454545454545455,1
8887,16875,8778,6.75,1
8888,16876,9122,6.27906976744186,1
8889,16869,3284,7.5,1
8890,16870,2599,7.397260273972603,1
8891,16870,2559,7.397260273972603,1
8892,16870,488,7.397260273972603,1
8893,16870,1810,7.397260273972603,1
8894,16870,2629,7.397260273972603,1
8895,16850,624,7.82608695652174,1
8896,16877,13303,3.884892086330935,1
8897,16879,11836,3.857142857142857,1
8898,16882,13643,3.857142857142857,1
8899,16882,13492,3.857142857142857,1
8900,16882,13572,3.857142857142857,1
8901,16882,13581,3.857142857142857,1
8902,16882,13886,3.857142857142857,1
8903,16872,15579,3.857142857142857,1
8904,16872,15604,3.857142857142857,1
8905,16872,15623,3.857142857142857,1
8906,16872,15629,3.857142857142857,1
8907,16872,15907,3.857142857142857,1
8908,16887,5534,4.695652173913043,1
8909,16865,15156,6.352941176470588,1
8910,16889,16891,5.294117647058823,378
8911,16889,16892,5.294117647058823,5
8912,16890,1464,5.1923076923076925,1
8913,16868,2094,5.046728971962617,1
8914,16868,1932,5.046728971962617,1
8915,16868,227,5.046728971962617,1
8916,16868,775,5.046728971962617,1
8917,16868,1392,5.046728971962617,1
8918,16868,4839,5.046728971962617,1
8919,16741,11051,13.170731707317074,1
8920,16751,7625,5.4,1
8921,16827,10798,5.142857142857142,1
8922,16753,6295,6.585365853658537,1
8923,16819,5234,6.923076923076923,1
8924,16819,6706,6.923076923076923,1
8925,16819,6989,6.923076923076923,1
8926,16861,2103,5.4,1
8927,16885,10400,5.5102040816326525,1
8928,16875,8619,6.923076923076923,1
8929,16875,8251,6.923076923076923,1
8930,16875,8061,6.923076923076923,1
8931,16875,8810,6.923076923076923,1
8932,16875,7831,6.923076923076923,1
8933,16876,8269,6.352941176470588,1
8934,16869,3178,7.5,1
8935,16850,1170,8.059701492537313,1
8936,16850,291,8.059701492537313,1
8937,16850,3583,8.059701492537313,1
8938,16850,2373,8.059701492537313,1
8939,16850,2822,8.059701492537313,1
8940,16877,16893,3.884892086330935,6277
8941,16877,16894,3.884892086330935,21
8942,16879,11971,3.857142857142857,1
8943,16879,12027,3.857142857142857,1
8944,16879,12109,3.857142857142857,1
8945,16879,12178,3.857142857142857,1
8946,16879,12232,3.857142857142857,1
8947,16887,5494,4.695652173913043,1
8948,16865,13770,6.585365853658537,1
8949,16891,3501,5.294117647058823,1
8950,16892,4810,5.294117647058823,1
8951,16892,5044,5.294117647058823,1
8952,16892,5143,5.294117647058823,1
8953,16892,2508,5.294117647058823,1
8954,16892,3593,5.294117647058823,1
8955,16890,1517,5.1923076923076925,1
8956,16741,10417,13.170731707317074,1
8957,16751,9448,5.454545454545455,1
8958,16827,10674,5.142857142857142,1
8959,16753,5569,6.585365853658537,1
8960,16753,5864,6.585365853658537,1
8961,16819,16895,7.105263157894736,67
8962,16819,16896,7.105263157894736,8
8963,16861,2058,5.4,1
8964,16885,7304,5.5102040816326525,1
8965,16876,8306,6.428571428571429,1
8966,16876,9401,6.428571428571429,1
8967,16869,2748,7.5,1
8968,16893,4688,3.884892086330935,1
8969,16894,5166,3.884892086330935,1
8970,16887,5831,4.7368421052631575,1
8971,16887,6429,4.7368421052631575,1
8972,16887,6691,4.7368421052631575,1
8973,16887,7200,4.7368421052631575,1
8974,16865,13724,6.585365853658537,1
8975,16891,368,5.294117647058823,1
8976,16891,1163,5.294117647058823,1
8977,16891,3332,5.294117647058823,1
8978,16891,3393,5.294117647058823,1
8979,16890,2116,5.1923076923076925,1
8980,16741,16897,13.5,9
8981,16741,16898,13.5,6
8982,16751,7876,5.454545454545455,1
8983,16827,10630,5.142857142857142,1
8984,16753,6278,6.666666666666667,1
8985,16753,6901,6.666666666666667,1
8986,16895,5289,7.199999999999999,1
8987,16896,5684,7.297297297297297,1
8988,16861,1791,5.4,1
8989,16885,7204,5.5102040816326525,1
8990,16876,7771,6.666666666666667,1
8991,16876,9384,6.666666666666667,1
8992,16869,2336,7.5,1
8993,16893,4514,3.884892086330935,1
8994,16894,5179,3.884892086330935,1
8995,16887,5813,4.7368421052631575,1
8996,16865,15181,6.75,1
8997,16891,16899,5.346534653465347,367
8998,16891,16900,5.346534653465347,6
8999,16890,2274,5.1923076923076925,1
9000,16897,10633,13.5,1
9001,16897,10574,13.5,1
9002,16898,10700,15.0,1
9003,16751,9090,5.5102040816326525,1
9004,16827,10370,5.142857142857142,1
9005,16753,6290,6.666666666666667,1
9006,16753,6473,6.666666666666667,1
9007,16895,6628,7.297297297297297,1
9008,16896,5720,7.714285714285714,1
9009,16861,752,5.4,1
9010,16885,6884,5.5102040816326525,1
9011,16885,5774,5.5102040816326525,1
9012,16876,9390,6.75,1
9013,16869,2107,7.5,1
9014,16893,4052,3.884892086330935,1
9015,16894,16901,3.884892086330935,11
9016,16894,16902,3.884892086330935,8
9017,16887,5408,4.778761061946903,1
9018,16887,5993,4.778761061946903,1
9019,16865,13957,6.75,1
9020,16899,1071,5.346534653465347,1
9021,16900,1174,5.346534653465347,1
9022,16890,2498,5.1923076923076925,1
9023,16897,10311,15.0,1
9024,16898,10796,18.0,1
9025,16898,10966,18.0,1
9026,16898,9861,18.0,1
9027,16898,10650,18.0,1
9028,16898,10438,18.0,1
9029,16751,9481,5.56701030927835,1
9030,16827,16903,5.1923076923076925,5
9031,16827,16904,5.1923076923076925,117
9032,16753,6209,6.75,1
9033,16895,7026,7.397260273972603,1
9034,16896,6319,8.059701492537313,1
9035,16861,4749,5.454545454545455,1
9036,16885,10813,5.56701030927835,1
9037,16885,11143,5.56701030927835,1
9038,16876,9299,6.75,1
9039,16869,1263,7.5,1
9040,16893,2975,3.884892086330935,1
9041,16893,3904,3.884892086330935,1
9042,16901,12386,3.884892086330935,1
9043,16902,13008,3.884892086330935,1
9044,16887,5320,4.821428571428571,1
9045,16887,7180,4.821428571428571,1
9046,16887,6623,4.821428571428571,1
9047,16887,6740,4.821428571428571,1
9048,16865,15122,6.75,1
9049,16899,260,5.346534653465347,1
9050,16899,400,5.346534653465347,1
9051,16899,933,5.346534653465347,1
9052,16900,1658,5.346534653465347,1
9053,16900,2471,5.346534653465347,1
9054,16900,2563,5.346534653465347,1
9055,16900,3793,5.346534653465347,1
9056,16900,4610,5.346534653465347,1
9057,16890,2758,5.1923076923076925,1
9058,16897,10871,18.620689655172413,1
9059,16897,11369,18.620689655172413,1
9060,16897,10160,18.620689655172413,1
9061,16897,11010,18.620689655172413,1
9062,16897,10937,18.620689655172413,1
9063,16897,11474,18.620689655172413,1
9064,16751,16905,5.56701030927835,84
9065,16751,16906,5.56701030927835,7
9066,16903,10669,5.5102040816326525,1
9067,16903,10663,5.5102040816326525,1
9068,16903,11123,5.5102040816326525,1
9069,16903,9953,5.5102040816326525,1
9070,16903,11433,5.5102040816326525,1
9071,16904,10075,5.1923076923076925,1
9072,16753,5769,6.75,1
9073,16753,6575,6.75,1
9074,16895,6483,7.397260273972603,1
9075,16896,6506,8.059701492537313,1
9076,16896,6428,8.059701492537313,1
9077,16896,6907,8.059701492537313,1
9078,16896,7295,8.059701492537313,1
9079,16896,5875,8.059701492537313,1
9080,16861,3791,5.454545454545455,1
9081,16885,9549,5.625,1
9082,16885,11165,5.625,1
9083,16885,11479,5.625,1
9084,16876,16907,6.835443037974684,12
9085,16876,16908,6.835443037974684,5
9086,16869,16909,7.5,215
9087,16869,16910,7.5,20
9088,16893,2753,3.884892086330935,1
9089,16901,12262,3.884892086330935,1
9090,16902,12978,3.884892086330935,1
9091,16887,6469,4.864864864864865,1
9092,16865,13939,6.835443037974684,1
9093,16899,4405,5.4,1
9094,16899,4500,5.4,1
9095,16899,4871,5.4,1
9096,16890,3718,5.1923076923076925,1
9097,16890,4461,5.1923076923076925,1
9098,16890,4757,5.1923076923076925,1
9099,16890,4816,5.1923076923076925,1
9100,16890,4916,5.1923076923076925,1
9101,16905,8973,5.56701030927835,1
9102,16906,8037,5.625,1
9103,16904,10281,5.1923076923076925,1
9104,16904,10471,5.1923076923076925,1
9105,16753,5715,6.835443037974684,1
9106,16895,6478,7.5,1
9107,16895,7254,7.5,1
9108,16861,3163,5.454545454545455,1
9109,16885,6450,5.684210526315789,1
9110,16885,7226,5.684210526315789,1
9111,16885,10474,5.684210526315789,1
9112,16907,7575,6.835443037974684,1
9113,16908,9037,7.012987012987012,1
9114,16908,7666,7.012987012987012,1
9115,16908,8133,7.012987012987012,1
9116,16908,8798,7.012987012987012,1
9117,16908,9072,7.012987012987012,1
9118,16909,1073,7.5,1
9119,16910,16911,7.605633802816902,12
9120,16910,16912,7.605633802816902,8
9121,16893,2735,3.884892086330935,1
9122,16901,12159,3.884892086330935,1
9123,16902,12895,3.884892086330935,1
9124,16887,7071,4.864864864864865,1
9125,16865,14018,6.923076923076923,1
9126,16899,16913,5.4,350
9127,16899,16914,5.4,10
9128,16905,7517,5.625,1
9129,16905,8742,5.625,1
9130,16906,7811,5.625,1
9131,16904,10264,5.242718446601942,1
9132,16753,5335,6.923076923076923,1
9133,16895,6733,7.605633802816902,1
9134,16861,3136,5.454545454545455,1
9135,16885,11111,5.74468085106383,1
9136,16907,8760,6.923076923076923,1
9137,16909,460,7.5,1
9138,16911,1607,7.82608695652174,1
9139,16911,3138,7.82608695652174,1
9140,16912,4490,7.605633802816902,1
9141,16893,2384,3.884892086330935,1
9142,16901,12107,3.884892086330935,1
9143,16902,12753,3.884892086330935,1
9144,16902,12653,3.884892086330935,1
9145,16902,12405,3.884892086330935,1
9146,16902,12518,3.884892086330935,1
9147,16902,12825,3.884892086330935,1
9148,16887,6718,4.864864864864865,1
9149,16865,13951,6.923076923076923,1
9150,16913,16915,5.454545454545455,319
9151,16913,16916,5.454545454545455,31
9152,16914,486,5.4,1
9153,16905,7822,5.684210526315789,1
9154,16905,8604,5.684210526315789,1
9155,16905,8649,5.684210526315789,1
9156,16906,9234,5.684210526315789,1
9157,16906,8528,5.684210526315789,1
9158,16906,7859,5.684210526315789,1
9159,16906,9290,5.684210526315789,1
9160,16906,8898,5.684210526315789,1
9161,16904,11416,5.346534653465347,1
9162,16753,5679,6.923076923076923,1
9163,16895,6924,7.82608695652174,1
9164,16861,779,5.454545454545455,1
9165,16885,5344,5.74468085106383,1
9166,16885,11099,5.74468085106383,1
9167,16907,8071,7.105263157894736,1
9168,16909,435,7.5,1
9169,16911,1477,7.941176470588236,1
9170,16912,4616,7.714285714285714,1
9171,16893,1518,3.884892086330935,1
9172,16901,12072,3.884892086330935,1
9173,16887,16917,4.909090909090909,92
9174,16887,16918,4.909090909090909,5
9175,16865,14818,7.012987012987012,1
9176,16915,1398,5.454545454545455,1
9177,16916,1496,5.454545454545455,1
9178,16914,1621,5.4,1
9179,16905,9478,5.74468085106383,1
9180,16904,10861,5.346534653465347,1
9181,16753,6062,6.923076923076923,1
9182,16753,6516,6.923076923076923,1
9183,16753,6994,6.923076923076923,1
9184,16895,6154,7.941176470588236,1
9185,16895,6784,7.941176470588236,1
9186,16861,16919,5.5102040816326525,344
9187,16861,16920,5.5102040816326525,12
9188,16885,5227,5.74468085106383,1
9189,16907,8122,7.199999999999999,1
9190,16909,16921,7.605633802816902,203
9191,16909,16922,7.605633802816902,9
9192,16911,4302,8.059701492537313,1
9193,16912,2609,8.059701492537313,1
9194,16893,1025,3.884892086330935,1
9195,16901,11917,3.884892086330935,1
9196,16917,16923,4.909090909090909,64
9197,16917,16924,4.909090909090909,28
9198,16918,6092,4.909090909090909,1
9199,16918,6953,4.909090909090909,1
9200,16918,7016,4.909090909090909,1
9201,16918,7082,4.909090909090909,1
9202,16918,7270,4.909090909090909,1
9203,16865,15252,7.105263157894736,1
9204,16915,3878,5.5102040816326525,1
9205,16915,5097,5.5102040816326525,1
9206,16915,4267,5.5102040816326525,1
9207,16915,4767,5.5102040816326525,1
9208,16916,2837,5.454545454545455,1
9209,16914,1763,5.4,1
9210,16905,9341,5.74468085106383,1
9211,16904,10248,5.454545454545455,1
9212,16904,10922,5.454545454545455,1
9213,16904,11006,5.454545454545455,1
9214,16904,11090,5.454545454545455,1
9215,16753,7116,7.012987012987012,1
9216,16895,5544,7.941176470588236,1
9217,16919,2392,5.5102040816326525,1
9218,16920,2490,5.5102040816326525,1
9219,16885,16925,5.806451612903226,56
9220,16885,16926,5.806451612903226,54
9221,16907,8944,7.5,1
9222,16921,235,7.605633802816902,1
9223,16922,4786,7.605633802816902,1
9224,16922,5110,7.605633802816902,1
9225,16922,1602,7.605633802816902,1
9226,16911,2050,8.307692307692308,1
9227,16911,1176,8.307692307692308,1
9228,16911,3757,8.307692307692308,1
9229,16912,723,8.4375,1
9230,16912,879,8.4375,1
9231,16912,456,8.4375,1
9232,16912,1871,8.4375,1
9233,16912,874,8.4375,1
9234,16893,144,3.884892086330935,1
9235,16901,11671,3.884892086330935,1
9236,16901,8964,3.884892086330935,1
9237,16901,5872,3.884892086330935,1
9238,16901,8551,3.884892086330935,1
9239,16901,11865,3.884892086330935,1
9240,16923,5954,4.954128440366972,1
9241,16923,6155,4.954128440366972,1
9242,16923,6908,4.954128440366972,1
9243,16923,7047,4.954128440366972,1
9244,16924,6240,4.954128440366972,1
9245,16865,14649,7.397260273972603,1
9246,16865,15223,7.397260273972603,1
9247,16865,15418,7.397260273972603,1
9248,16915,3815,5.5102040816326525,1
9249,16916,4956,5.454545454545455,1
9250,16914,1834,5.4,1
